hkrate	review
0	이렇게 가독성 떨어지는 책은 처음이에요;;
1	ㅜㅜ너무재밋어여 리뷰처음남겨ㅜㅜ
-1	가독성이 너무 떨어져요.... 누구 대사인지 헷갈릴때가 너무 많아요
-1	책이 정말 정말 안읽혀요. 내은 괜찮은거 같은데, 이런 책은 첨이에요. 대사가 누구껀지 도저히 연결이 안되요. 남주 여주 심지어 엄마까지도 반말인 말투가 비슷해서 진짜 누가 한 말인지 찾다가 짜증나서 못 읽겟어요.
-1	기대가 컸던탓인지 정말 기대이하였어요. 제 취향은 아닌지 저랑은 안맞아서 겨우 읽었어요
1	재미있어요~ 남주가 다했네요ㅎㅎ
1	오랜만에 재밌게 읽었어요 ㅎㅎㅎ
1	남주의 사랑이 좋아요
1	본편도 좋았지만 외전과뒤에에필이 다했다고할정도로 넘 좋았어요..술술 읽히는 책은 아닙니다 허나 천천히 곱씹으며 읽어보니 작가님에 내공과 필역이 느껴졌구요 전 좋았어요 외전에 준이시각의 내용이 넘넘 사랑스럽고 이 글에 견인차역활를 200퍼 했다봅니다! 잘 봤구요 작가님 담 글도 기대하며 기다릴께요!
1	잔잔하고 어렵고 따뜻한 소설이네요.   여주의 미련한 모습에 마음이 애잔했는데,  연하직진남에 사르르 녹아버렸어요. ❤ 문단이 이해되지않아 두어번 읽기도 했어요.  읽으면서 나도 늘 정리된 생각만을 하지 않잖아하며  공감하며 읽을수 있었어요. 작가님 다작해주세요.
-1	그냥 짜증나요 여주는 이랬다 저랬다하고 남주한텐 철벽치다가 달려들었다가 어쩌라는건지...노답친구 연애담을 한권내내 읽고있네요
1	와우~~도준같은 넘~~~근데  가끔 내용이 어려워요
-1	대사 누가 한건지 이해 잘 안 됐고 그러다 보니 잘 안 읽혔어요 거기다 여주의 태도도 진짜 갑갑함 그나마 맘에 드는 게 여름 시골 분위기 하나였어요
1	진짜 정말 너무너무  좋았어요 읽는 내내 !!! 외전 더 나왔으면 좋겠어요 제발!!!
1	재탕하니 더 좋고 살렜어요 외전은 너무 말많고 붕붕 뜬 느낌이지만 그래도 잼써요 작가인 여주보다 남주가 말은 더 잘해요 ㅋㅋㅋㅋㅋ  잔잔한듯 따뜻하고 직진남.. 작가님 글 너무 좋네요
1	ㅎㅎ재밋네요~~ 이런 남주는 책에만 있겠죠?
0	남주가 정말 멋지네요.
1	잔잔하면서도 너무 잘 읽었어요! 나도 같이 울고 웃었네요
1	참 아름다운 글이네요. 자극적인 조미료 없이 정갈하게 차린 음식을 맛본 느낌입니다.
1	남주가 다했네 다했어!!
1	아 몰입해서 재밌게 잘읽었네요.내게는 봐주기힘든 여주장벽이었는데ᆞᆢ독자를 설득하는 필력이 완전감동입니다.준,도경 천상의커플 맞아요~
-1	개똥차 만나면서 맨날 나한테 고민 상담하고 바뀌는 거 하나 없는 친구의 연애를 지켜본 적 있으세요? 그렇다면 이 소설을 읽으시면 안 됩니다 여주인공이 그렇거든요. 그리고 이런 케이스에는 자기연민도 원플러스원으로 함께하는 경우가 많지 않나요? 나쁜 사람을 사랑해서 가슴이 아픈 내가 나는 너무 아프다ㅁ7ㅁ8 예... 여주가 그래요ㅠㅠ 남자주인공은 여주 옆에서 두 눈 뜨고 지켜보면서 기다리는데 어우 남주가 아니고 부처님이었나봐요 사리 나올 듯
-1	평점보고 읽었는데 너무 기대했나요?? 전 별루네요 특히 여주가 너무 별루에요;
1	씬도 좋고 내용도 좋고 흐름도 끊기지 않고 술술 넘어가는것이 뭐하나 버릴것이 없네요. 작가님 책 더 읽어보려고요. 기본적으로 필력이 되는 작가님이신것 같아서요. 별 다섯개도 모자르지 싶어요.
1	우와. 한번도 쉬지 않고 읽어본 건 처음이었어요.
1	누가 하는 대사인지 헷갈릴때가 많은데요 그럼에도 불구하고 대만족입니다 도준이 넘 섹시하고 사랑스럽고 귀엽네여 ㅠㅠㅠ
1	대박~~!!! 웃다가 울다가 하면서 봤어요. 주요 등장인물이 다 살아있어요~~ 준이 정말 멋진 사람이고, 도경이 10여년의 늪에서 발빼기 힘들었을텐데 성공해서 다행이구요. 영숙씨 멋지고 눈물나요ㅜㅜ  그 선배시키는 아주 뒷통수를 맞아야될듯요. 그런식으로 사는 인간은 다~~요~
1	대사가 첨엔 헷갈렸는데 좋았어요 ㅋ 여주가 이해가 되면서도 너무 답답했는데... 둘이 알콩달콩 사는 외전이 보고 싶어요 기다릴께요
1	이래서 별다섯개 남기는군요. 저 벌5개 처음 눌러봐요ㅎ
1	저 리뷰 잘 안남기는데... 이 소설은 진짜 명작인거같아요 일단 남주 6살 어린 연하남 주제에 가슴에 총 맞은 거처럼 터지게하고요.. 스토리도 아주 좋습니다.  도준 너란 남자..내 종이책 남주 목록에서 현재 1위다.. ㅠㅠ
0	평이 너무좋아서 봤는데 저는 그냥그래요ㅠㅠ
1	영화 한 편 본 거 같아요...
1	근래 봤던 소설 중에 최고! 도준앓이 할꺼 같아요  누구 대사인지 헷갈리는게 유일한 단점이에요
1	아 .. 되게 오랫동안 읽었던 글이예요  마냥 답답했다가도 마냥 부럽기만 한 주인공들이네요 영화?보는 느낌이기도 했어요
1	부럽부럽부럽....또부럽....아부럽다.
1	아... 여주인공 부러워서 잠이 다 안오네 ㅜㅜ
1	중간에 여주가 좀 답답했지만 진짜 최고에요 ㅠ 인생남주
1	로설의 1인칭 작품은 그닥 즐기지 않는데....간만에 뜨듯하니 잘 봤습니다. 근데....작가님 외전은 언제 주실 예정이세요?!
1	진짜 최고입니다 ㅠ 한문장 한문장 읽는게 아까워서 ㅠ 작가님 사랑합니다
1	아~~박영님 소설 정주행 할게요
1	하ㅠㅠ최고네요ㅠㅠ왜이걸이제야봤을까요 재탕삼탕사탕 계속해도 재미날것같아요ㅠㅠ 작가님다작하시구부자되세요
1	로맨스 소설의 정석을 본거같아요  솔직하고 너무 멋진 남주 덕에 행복했어요  연하 싫어했는데도 도준은 품어요..
1	와~ 진짜 잼나요  대사도 재밌고 남주도 매력 짱
1	연하댕댕남 귀엽다 근데 너무 현학적이라 무슨말인지 못알아들을때도있고 대사만 주루룩나오면 누가말하는지 이해가 잘안가요ㅠㅠ하지만 재밌게잘봤습니다
1	넘 귀여운 남주가 생각많고 여린 여주를 오래 기다려 인연이 되는 아름다운 이야기네요. 넘 좋았습니다.
1	다좋은데 어쩔땐 누가 말하는지 헷갈려요
1	재미있을까요?  기대할게요
0	도준이 다했음. 갈팡질팡하는 여주 설정이 너무 별로였어요.
1	완벽했어요. 이 말밖에 생각이 안 날 정도로. 수천권의 로설에 등장했던 연하벤츠남 중에 도준 니가 최고다!!!
0	처음엔 흥미롭다가 중간부터는 좀 지루해요 근데외전은조아요
1	필력도 좋고 여캐 남캐 다 매력잏어요 특히 연하 능력남 매력 뿜뿜 현대물 잘 안보는데 넘 좋네요^^
1	재밌어요.   괜찮은 남자는 소설에만 있는걸로
1	연하남 소설 안좋아해요. 근데 너무 멋있잖아요.  외전 더 없어요?ㅠㅠ
1	진짜 다 좋은데 여주 성격 좀 답답해요 ㅜㅜ 몇번 망설이는거 충분히 이해 가는데... 중요한 순간마다 초치는듯한 발언이 조금 그래요ㅠㅠ  그래도 남주가 정말 최고네요! 스토리도.. 남주가 사랑에 빠지는 이유도.. 너무 좋았어요~
1	미쳤다ㅜ 가슴이 찡해요ㅜ 도준이 진심 찐사랑이예요!! 이런 느낌의 소설 또 없나요? 진짜 너무 좋아요ㅠ
1	간만에 성공..재밌게 잘 읽었어요  나이가 어려도 자기 사랑을 지킬수 있는게 남자지
1	와~~세상에 둘도 없을 남주네요..진짜 못하는게 없는 완벽남이네요 ㅎㅎ 여주의 중간의 흔들림 빼면 크게 모난곳 없이 재미 있네요..이둘 결혼생활도 엿보고 싶네요~~
1	잘읽었어요  읽는데 좀 오래걸렸는데  도준이사랑이 좋네요 201103
1	에필로그가 압권이네요. 저조차 설레게 하는 심리표현.. 도준 배우 너무 귀엽고 재밌고 같이 있으면 행복할 것 같아요
1	아 진짜 도준 미친 남주입니다!!! 너무 좋은데 여주가 좀.. 자꾸 간보면서 상처주는거  비겁하고 갑질하는거 같아서 화가 남..별 하나 빼요.. (에필로그에서까지 간볼일??.. 내가 생각한 에필로그는 아닌듯..)
1	중간까지 읽기 너무 불편하잖아... 준이는 도경이를 왜 좋아하지... 이랬는데 외전으로 완성됨. 좋았다. 멋진 이야기 감사해요
1	여주의 체력을 위해서 삼복더위에도 장어를 굽는 남주~ ㅋㅋ 재미있게 봤네요~~ 외전이 있으면좋겠어요~~
1	재밌게 잘 읽었습니다.
1	이맛에 로설 읽나봐요. 요새 실패가 많아 로태기 오는 찰나에 가슴 설레는 작품을 만났네요. 매력넘치는 남주네요. 전 여주가 답답하기보다는 안쓰러웠어요. 남자가 보여주는 사랑이 부족해서가아니라 여주의 상처가 지난 긴시간 동안에 보답받지 못한 사랑이 여주를 그렇게 만들수있다고 이해가 됐답니다. 아 그리고 저도 누가 말하는건지 누구의 생각인지 헷갈려서 몇번 다시 읽었네요;; 그게 좀 아쉽네요  어째든 처음 읽어본 작가분 작품인데 재밌네요. 이분작품 추천작 있을까요?
0	좋았는데 여주 선배나오고 부터 완전 고구마... 남주를 받아주고 안받아주고 떠나서  여주 태도가 별로였음... 남주가 캐리했네요
1	누가 말하는지 헷갈린다는 평이 있던데 저도 그랬어요 초반엔 정말 지루하고 힘들었어요. 후반에 도준의이야기를 듣고 이해가 됐어요.
1	진짜 너무 재밌어요ㅠㅠ 도준과 도경에겐 서로가 여름일테지만 저한테 여름은 이 작품이에요ㅠㅠ 직진 다정 연하남 정석 도준...
-1	이 책이 정말 재미있어요? 개연성 제로, 글빨 전혀 매력없고, 스토리 재미없고, 결국 58%에서 읽기를 멈췄어요. 나의 인내심은 여기까지! 어떻게 이책의 평점이 이렇게 높지요? 이해가 안되요!
0	재미있게  잘읽었습니다
1	세상엔 별일이 다 있으니 이런 사랑도 어딘가 있겠죠 . 읽다보면 누가 얘기하는건지 헷갈려서 좀 그랫는데 가독성있게 단락 정리를 해주시면 별점 더 드리고 싶네요. 작가님 다음 글 기대하고 있겠습니다~
1	아 정말 너무 괜찮은데... 중간에 여주가 너무 답답해서 좀 혈압이 ㅠㅠ 제가 로설 진짜 15년 봐서 이제 엥간한 남주는 면역이고 연하남도 싫어하는데 도준이는 정말 괜찮은 남주였어요. 근데 여주 왜그랬니 ㅠㅠ 그 남조 나오는 부분 좀만 더 길었으면 속터질뻔...
1	도경이의 맘을 이해는 하겠는데 도준이 그만큼 했음 걍 확신 딱!!들지 않을까요...좀 답답하기도 했고~~우리  쭈니 같은 남자 있음 진짜 업고 다니겠고만요...늠 멋지네요!!!
1	판타지에요, 판타지.. 도준 같은 남자 현실엔 없죠ㅎㅎ 읽씹 왕자님과 이 작품이 올해 읽은 것 중 가장 좋았어요. 몆 년 전 로망에서 '사랑을, 봄' 첨 연재하실 때부터 정성어리고, 인물에 애정이 듬뿍 담긴 글 넘 좋았는데, 지금도 넘넘 좋네요. 계속  기대되는 분 간만이라 참 기뻐요. 맨날 X지, X지, 18, 빨X 하는 작품들이 유행하고 난무하는 요즘이지만 이런 작가님이 계셔서 로설계를 은퇴할 수가 없네요. 작가님 감사드려요^^
1	+0.5 남주가 머리채 잡고 끌고가네~ 우리 준이가 다했다. 진짜~ 여주도 초반엔 무심한듯 귀여웠는데... 전남친 나오고 부터 고구마야~ 거기다 지가 흔들린다, 마음 남았다 계속 이러는것도 속터져 죽겠는데 전남친은 진심 개짜증~!!! 초반에 이번건 간만에 별 5개다 하면서 보다가 점점 별점깎임.  그나마 우리 준이 시점 외전에 에필로그 때문에 다시 별점 추가했네~ 이봐요, 작가냥반~ 당뇨진단 받아도 좋으니까 달아서 머리 아플정도로 달달한 외전 냉큼 주쇼~!
1	와우~~남주 캐릭터 진짜 최고네요~~~~!!!!
1	잼이써여 오랜만에 재밌는거 찾음!!
1	아 진짜 미쳤다 아 진짜 700개가 넘는 로설 샀지만 진짜 도준미만 잡이다 남주가 너무 좋아서 더 좋은 여자 만났으면 하는 내가 이기적이다ㅋㅋ 하지만 도경이가 너무 좋아하니까ㅠㅠ 행복해야해 진짜ㅜㅜ
1	별 기대 없이 읽었는데....너무 재밌었어요
1	너무 재미나게 잘 읽었어요...
1	제겐 완벽했어요 여주의 십년연애가 맘에 들진 않지만 도준이 좋다는데 어쩌겠어요 직지다정남 달달하네요 에필로그가 살짝 아쉽지만 그래도 좋아요
1	작가님 외전 더 있으면 좋겠어요ㅠㅠㅠㅠㅠㅠ 진짜 보내는 내내 찐행복을 느꼈어요.. 어떻게 이렇게 빨리 사랑에 빠지나했는데 읽다보니 빨리가 아니었다는걸 깨닫고 저는 침대를 부술뻔했어요..ㅠㅠ 너무 잘 읽었습니다!!!!!!!!
0	막 그렇게 술술 읽히진 않네요
1	준이버젼으로 다시 필요합니다 읽자마자 바로 다시 읽었어요 그래도 행복하네요!!!
1	와우!! 기대없이 시작했다가 시간 가는줄 모르고 읽었네요. 넘 재밌어요
1	와 진짜 완전 재미있어요 외전 없습니까 외전 나와서 첨부터 다시.읽었어요 앙앙앙 너뮤좋앙 끝나는데 아쉬운책 몇개 없는데 그중에 하나에요..끝나고 아쉬운책 더 읽고싶고 뒤가 더 있었으면 좋겠다는 그런생각을 하는 책이네요
1	재미있게 잘읽었습니다.외전주세요~
1	진짜 좋음..빨리 읽고 싶은데 빨리 읽기 싫은 기분ㅠㅠ 너어어무 좋았습니다. 처음으로 리뷰 남겨요
1	작가님. 외전주실꺼죠.. 왜 외전이 없는거예요? 외전 쓰시는중이죠? 그렇죠?그렇다고 해주세요 제발!
1	대존잼.....이정도의 글빨은 bl계에만 있는줄 알았는데...작가님 앞으로 자주 봬요 ♥
1	평점이 되게 높아서 구매해봤는데 진짜 인생 로설이에요. 남조연이 중간에 나오면서 부터 여주가 답답해지긴 했지만 그 부분을 제외하면 가족과의 사랑, 애인과의 사랑 다 너무 감동적이고 캐릭터 한명 한명이 다 너무 좋았어요! 외전이 더 필요해요 작가님ㅜㅜ
1	가끔 대사가 누구꺼인가 헷갈려서 다시 읽게되는 경우는 있었지만 남주의 지고지순 사랑에 간질간질하니.. 좋아요 준이 누나얘기도 읽어보렵니다
1	도준ㅠㅠㅠㅠㅠ 너무 재밌게 읽었습니다!!
1	리뷰중 연하남싫어하는데.. 로 시작하는글이 생각보다 많네요 넵 .. 저 연하남 정말싫어하는 키워드중 하납니다 ㅋㅋㅋㅋㅋ 그런데 어째요 .. 준이이눔이 글쎄 너무 심쿵하게 하자나요 제세상 연하남은 도준 하나로 끝낼렵니다.. 아니다.. 작가님 다른책읽다가 또 생기겟죠?? 이책읽다가 준이칭구랑 누나얘기 삿거든요 ㅋㅋㅋㅋ 작가님 건필하소서 기다리겟나이다
